o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88,o89,o90,o91,o92,o93,o94,o95,o96,o97,o98,o99,o100,o101,o102,o103,o104,o105,o106,o107,o108,o109,o110,o111,o112,o113,o114,o115,o116,o117,o118,o119,o120,o121,o122,o123,o124,o125,o126,o127,o128,o129,o130,o131,o132,o133,o134,o135,o136,o137,o138,o139,o140,o141,o142,o143,o144,o145,o146,o147,o148,o149,o150,o151,o152,o153,o154,o155,o156,o157,o158,o159,o160,o161,o162,o163,o164,o165,o166,o167,o168,o169,o170,o171,o172,o173,o174,o175,o176,o177,o178,o179,o180,o181,o182,o183,o184,o185,o186,o187,o188,o189,o190,o191,o192,o193,o194,o195,o196,o197,o198,o199,o200,o201,o202,o203,o204,o205,o206,o207,o208,o209,o210,o211,o212,o213,o214,o215,o216,o217,o218,o219,o220,o221,o222,o223,o224,o225,o226,o227,o228,o229,o230,o231,o232,o233,o234,o235,o236,o237,o238,o239,o240,o241,o242,o243,o244,o245,o246,o247,o248,o249,o250,o251,o252,o253,o254,o255,o256,o257,o258,o259,o260,o261,o262,o263,o264,o265,o266,o267,o268,o269,o270,o271,o272,o273,o274,o275,o276,o277,o278,o279,o280,o281,o282,o283,o284,o285,o286,o287,o288,o289,o290,o291,o292
0.015497267,0.002758413,0,0,0.000250765,0,0,0,0,0,0.000150459,0,0,0,0,0,0,0,0,0,0,0.001504589,0.001404283,0,0,0,0,0,5.02E-05,0,0,0,0,0,0,0.000200612,0,0,0,0,0,0,0,0.000351071,0,0,0,0.004212849,0,0.000300918,0,0.000200612,0,0,0,0,0,0,0,0.000401224,0,0,0.000752294,0,0,0.001203671,0,0,0,0.001253824,0.005667285,0.000150459,0.000150459,0.001303977,0,0,0,0.0008526,0,0.001504589,0,0,0.000300918,0,0,0,0,0,0,5.02E-05,0,0,0.000702142,0,0,0,0,0.000150459,0,0,0,0,0.000150459,0.001253824,0,0,0,0,0,0,0,0,0,0.001003059,0.000200612,0.000601836,0.000551683,0.156477256,0.008024475,0.024976177,0,0,0,0,0,0,0,0.002256883,0,0,0,0,0,0,0,0.000351071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200612,5.02E-05,0,0,0.421736296,0,0,0.000300918,0.000250765,0,0.001805507,0.000100306,0.014143137,0,0.000200612,0,0,0,0,0,0,0,0,5.02E-05,0,0.01133457,0,0,0,0,0,0.027333367,0,0,0.001003059,0,0,0,0,0,0,0,0.001554742,0,0,0,0,0,0,0.001253824,0,5.02E-05,0,0,0,0,0,0,0,0,0.000250765,0,0,0,0.000150459,0,0,0.00050153,0,0,0,0,0,5.02E-05,0,0,0,0.060986007,0,0,0,0,0,0,0.006620192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109835,0,0.000200612,0.002407342,0,0.023321129,0.0008526,0.000150459,0.000100306,0,0,0,0,0.001755354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200612,0.159335975,0.000100306,0,0,5.02E-05,0,0.013440995
0.019458315,0.001302649,0,0,5.43E-05,0,0,0,6.78E-05,0,4.07E-05,0,2.71E-05,0,0,0,4.07E-05,0,0,0,0,5.43E-05,1.36E-05,0,0,0,0,0,0.000502063,0,0,0,0,0,0,0.000135693,0,0,0.000149262,0,1.36E-05,0.001071971,0,0.000841294,0,0.000420647,0,0.003935085,0,0,2.71E-05,0.013026487,0,0,0,0,0,0,0,5.43E-05,0,0,0,0,6.78E-05,0.000162831,0,0,0,0.004301455,0.023271277,0.004681394,0.000339231,0.001818281,0.001207664,0,0,0.002632436,0,0.000569909,0,0,0.001546895,0,0,0,0,0,0,0,0,0,4.07E-05,0,0,0,0,9.50E-05,0,0,0,2.71E-05,0.000474924,0.005210595,0,0,0,0,0,0,0,0,0,0.001058402,0,0.002211789,0.000529201,0.449142423,1.36E-05,0.000162831,1.36E-05,0,0,0,0,0,0,0.000162831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122123,1.36E-05,0,0.000298524,0,0,0,0.002428897,2.71E-05,0,1.36E-05,0.001967542,0,0,0,0,0,0,0,0,1.36E-05,0,2.71E-05,0,0,0.059636887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122123,0,0,8.14E-05,0,9.50E-05,0,4.07E-05,0,0,0,0,0,0,0,0,0,1.36E-05,0.000854863,0,0,0,0,0,0,0,0,0,0.000678463,0,0,0,0,0,0,0.02046244,0,0,0,0,0.000583478,0,0.003758684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146548,0.000217108,0,5.43E-05,0.000257816,0,0.007205276,0.00090914,0.00018997,2.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273610508,0,4.07E-05,0,1.36E-05,0,0.083790165
0.022428991,0.002742409,0,0,0.001322233,4.90E-05,0,0,0,0,0.005093046,0,0,0.000391773,0,0,0,0,0,0.000244858,0,0,0.006072478,0,0.002252693,0,0.002693438,0,0.000832517,0.000489716,0,0,0,0,9.79E-05,0.001028404,0.000146915,0,0,0,0,0,9.79E-05,9.79E-05,0,0,0,0.007786484,0,0.003770813,0,0.006366308,0,0,0,0,4.90E-05,0,0,0.000195886,0,0,0,0,0,0.00093046,0,0,0,0.00798237,0.000195886,0.001322233,0,0.011410382,0,0,0,0.000587659,0,0,0.00029383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001126347,0,0,4.90E-05,0,0.000979432,0.000146915,0,0.000440744,0,0,0,0,0,0,0,0.002791381,0.088589618,0.000146915,4.90E-05,0.435945152,0.028256611,0.239030362,9.79E-05,0,0,0.000146915,0,9.79E-05,0,0.00215475,0,0,0.000489716,0,0,0.000195886,0,0.001616063,0,0.000881489,0,0,0,0,0.005729677,0,0,0,0,0,0,0,0,0,0.001567091,0.000244858,0,0,0,0.000881489,0,0,0,0,0,0,0,0,0,0.005778648,0,0,0,9.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79E-05,0,0,0,0,0,0,0,0,9.79E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440744,0.00029383,0,0.000587659,0.004701273,0,0.073849167,0.003281097,0,0,0,0,0,9.79E-05,4.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001126347,0.010871694,0,0,0,0,0,0
0.019416333,0.007766533,0,0,0.016239115,0,0,0,0,0.001412097,0.014827018,0,0,0.000353024,0,0.000235349,0,0,0,0,0,0,0.005648388,0,0,0,0.001882796,0,0.002118145,0.00223582,0,0,0,0,0.002118145,0.001412097,0,0,0.000117675,0,0,0,0,0,0,0,0,0.003883267,0,0.000706048,0,0.000941398,0,0,0,0,0,0,0,0.011061426,0,0,0,0,0,0.003059543,0,0,0,0.000823723,0.000117675,0.000706048,0.000235349,0.063073664,0,0,0.001176747,0.001294422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009296305,0,0,0,0,0.000235349,0,0,0,0,0,0,0,0,0,0,0.001412097,0.323840904,0.000235349,0.000941398,0.001765121,0.030713109,0.35573076,0,0,0,0,0,0,0,0.002588844,0,0,0.001059073,0.000235349,0,0,0,0.001059073,0,0.002706519,0,0,0,0,0.00247117,0,0,0.000117675,0,0,0,0,0,0,0.001412097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247117,0,0.000117675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000941398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470699,0.000706048,0,0,0.000353024,0,0,0,0,0,0.000470699,0,0,0.000470699,0.000470699,0,0,0,0,0,0,0.000706048,0,0,0,0,0.000117675,0,0,0,0,0,0,0,0,0,0,0.000823723,0.001882796,0,0,0.000823723,0.001882796,0,0.049188044,0.030124735,0.000235349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117675,0,0.000235349,0,0,0,0,0,0,0,0,0.000235349,0.008472582,0,0,0,0,0,0
0.03230817,0.001708605,0,0,0.027260019,0,0,0,7.77E-05,0.004465673,0.000543647,0,0,0.003766698,0,0,0,0,0,0,0.000310655,0,0.006834421,0,0,0,0,0,0,0,0,0,0,0,0.000116496,0.000388319,0.000388319,0,0,0,0,0,0,0,0,0,0,0.011494253,0,0.000737807,0,0.000543647,0,0,0,0,0,0,0,0.000815471,0,0,0,0,0,0.002446412,0,0,0,0.004543336,0,0,0,0.010057471,0,0.000504815,0,0.000232992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310655,0,0,0,0,0.00019416,0,0,0,0,0,0,0,0,0,0,0.000349487,0.024153464,0,0.004621,0.00019416,0.005980118,0.684568189,0,0,0,0,0,0,0,0.000232992,0,0,0.000155328,0,0,0,0,0.003572538,0,0.001164958,0,0,0,0,0.000116496,0,0,0.000698975,0,0,0.000116496,0,0,0.000155328,0.000582479,0,0,0,0.000698975,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-05,0,3.88E-05,0.000232992,0,0.000116496,0,0,0,0,0,7.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001825101,0,0,0,0,0,0,0,0,0.000232992,0,0,0,0.000388319,0,0,0,0,0,0,0.000155328,0,0,0,0,0.000349487,0,0,0,0,0,0,0,0,0,0,0,0.001126126,0,0,0.011144765,0.000660143,0,0.08768251,0.045899348,0,0,0,0,0,0,0.000271824,0,0,0,0,0,0,0,0,0,0,0.001048462,0,0,0,0,0,0,0,0,0.000232992,0.010406959,0,0,0,0,3.88E-05,3.88E-05
0.093625498,0.027888446,0,0,0.135458167,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0,0.009960159,0,0,0,0,0,0.001992032,0,0,0,0,0,0,0,0.015936255,0,0,0,0,0,0,0.011952191,0,0,0,0.03187251,0,0,0,0,0,0,0,0,0,0,0,0.059760956,0,0,0,0,0,0,0,0,0,0.043824701,0,0,0.007968127,0.013944223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0.09561753,0.073705179,0.023904382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007968127,0,0,0,0,0,0,0.011952191,0,0,0.011952191,0,0,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0.007968127,0,0.009960159,0.001992032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001992032,0,0,0,0,0,0,0,0.005976096,0,0,0,0,0,0,0,0,0.003984064,0.001992032,0,0,0.011952191,0,0,0,0,0,0,0.035856574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017928287,0,0,0,0.009960159,0,0.037848606,0.097609562,0.005976096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049800797,0,0,0,0,0,0,0,0,0,0.003984064,0,0,0,0,0,0
0.039986479,0.013898831,0,0,0.123578303,0,1.99E-05,0,0.000338026,0,0.011532649,0,0,0.000497097,0,0.000437445,0,0,0,0,0,0,0.006263422,0,0,0,0.000775471,0,0.00025849,0.001630478,0,0,0,0,0.000397678,0.000934542,0,0,0.000755587,0,0,0,0,0,0,0,0,0.005885628,0,0.000218723,0,0.001193033,0,0,0,0,0.000218723,0,0,0.003459795,0,0,0,0,0,0.000815239,0,0,0,0.008430764,0,0.014773721,0,0.082776585,0,0,0,0,0,0,7.95E-05,0,0,0.002704207,0,0,0,0,0,0,0,0,0.000795355,0,0,0,0,0.000815239,0,0,0,0,0.00035791,0,0,0,0,0.000119303,0,0,0,0,0,0.000676052,0.037640181,0,3.98E-05,0.002545136,0.018014794,0.022528434,1.99E-05,0,0,0,0,0.000178955,0,0.002167343,0,0,0.000139187,1.99E-05,0,0,0,3.98E-05,0,0.00328084,0,0,0,0,0,0,0,0,0,0,0,0.001113497,0,3.98E-05,0.000198839,0.00025849,0,0,5.97E-05,0,0,0,0,0.000417561,0,9.94E-05,0,0,0.000338026,0,0,0.003082001,0,0.000218723,0.000178955,0.00025849,0.000477213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-05,0,0,0,0,0,0.000576632,0,0,0,0,0.000119303,0,0,0,0.000914658,0,0,0,7.95E-05,0,0.002465601,0.000397678,1.99E-05,0.000159071,0,0,0,0,0,0,0.005348763,0,0,0,0,0,0,0,0,0,0,0.000139187,0.010001591,0,0,0.000318142,0.171577985,0,0.304104032,0.056171956,0.001809433,0,0,0,0,0,0,0,0,0,0,0,0.000139187,0,0,0,0,0.000298258,0,0,0,0,0,0,0,0,0.000198839,0.026902887,0,0,7.95E-05,0,0,3.98E-05
0.21469035,0.00668907,0,0,0.00275244,0,0,0,0,0,0.00275244,0,0,0.001472236,0,0.00012802,0,0,0,6.40E-05,0,0,0.006273004,0,9.60E-05,0,0.014210274,0,9.60E-05,0.000672108,0,0,0,0,0.000640102,0.001536246,0.001664266,0,3.20E-05,0,0,0,0.00268843,0,0,0,0,0.030276844,0,0.032677228,0,0.007457193,0,0,0.000448072,0,0.000416067,0,0,0.001216195,0,0,0,0,0,0.004320691,0,0,0,0.046279405,0.049799968,0.001216195,0.000448072,0.018210914,0,0,6.40E-05,0,0,0,3.20E-05,0,0,0,0,0,0,0,0,0,9.60E-05,0,0.000192031,0,0,0,0,0.037029925,3.20E-05,0.000288046,0,0.017442791,0.003392543,0.000256041,0.000704113,0.009057449,0,0,0,0,0,0,0,0.002528405,0.0012482,0,0.000512082,0.009729557,0.010881741,0.040902544,0.000320051,0,0,0,0,0,0,0.000192031,0,0,0,0,0,0,0,0.000896143,0,0.006785086,0,0,0,0,0.000512082,0,0,0,0,0,0,0.000192031,0,0.010945751,0.007745239,6.40E-05,0,0,0,0,0,0.000160026,0,0.000736118,0,0,0.000576092,0,0,0,0,0.000480077,0,0.000160026,0.000704113,0,0.001184189,0,0,0,0,0,0,0,0,0,0,0,0,9.60E-05,0,0.000736118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672108,3.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00012802,0,0,0,0,0,0,0.004512722,0,6.40E-05,0,0,0,0,0,0,0,0,0,0,3.20E-05,0,0,0,0.000256041,0.00012802,0,0.019971195,0.009569531,0,0.22906065,0.007521203,6.40E-05,0,6.40E-05,0,0,0,0.016386622,0,0,0,0,0,0,0,0,6.40E-05,0,0,0,0,0,0,0,0,0,0.000736118,0.002016323,0.085581693,0,0,0,0,0,0.007041127
0.030767527,0.001916048,0,0,0.000930336,0,0,0,4.43E-05,9.97E-05,0.011020047,0,0,0.000863883,0,4.43E-05,0,0,0,0.000143981,0,0,0.017842507,0,0.000166131,0,0.007686344,0.00026581,0.000110754,0.001018939,0,2.22E-05,0,0,3.32E-05,0.000620224,0,0,0.000232584,0,0,0,0,0,0,0,0,0.005504486,0,0.003809946,0,0.002768856,0,0,5.54E-05,0,0.000199358,0,0,0.001528408,0,0,0,0,0,0.000343338,0,0,0,0.000974637,7.75E-05,2.22E-05,0.000243659,0.004385868,0,0.000166131,0.000542696,2.22E-05,0,0,0,0,0,0.000443017,0,0,0,0,0,0,0,0,5.54E-05,0,0,4.43E-05,0,0.009347658,0,0,2.22E-05,0,0.001927124,0,2.22E-05,0.02197364,0,0,0,0,0,0,0,0.002536272,0.044412449,0.000143981,0.000254735,0.001173995,0.088725219,0.580318972,0.001063241,0,0,0,0,0.000132905,0,0.002292613,0,0,0.000354414,0.000343338,0,5.54E-05,0,0.01633625,0,0.000620224,1.11E-05,0,0,0,0.000232584,0,0,0,0,0,0,0,1.11E-05,0.000509469,0.000454092,2.22E-05,0.000498394,0,6.65E-05,0.000299036,0,0,0,8.86E-05,0,0,0,0,0,0.000110754,0,0.000719903,0,0.000287961,0.000188282,0,1.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000542696,0,0,0.000166131,0,0,0,0,0,0.000232584,0,0,0,0,0,0,9.97E-05,0,0,0,0.000498394,0,0,0,0,8.86E-05,0,0,0,0,0,0,0,0,0,0,0,0.000575922,0,1.11E-05,0.000143981,0.006944291,0,0.062210655,0.02654779,0,0,0,0,0,0,0.000155056,0,0,0.000886034,0,0,0.000365489,0,0,0.000166131,3.32E-05,0,0,0,0,0,0,0,0,0.000110754,0,0.029482778,0,0,0,9.97E-05,0,0
0.044847278,0.04458532,0,0,0.002829151,0,0,0,0,0.00717766,0.034997642,0,0,0.000157175,0,0.000209567,0,0,0,0,0,0,0.016346204,0,0.000785875,0,0.00717766,0.000838267,5.24E-05,0.000261958,0,5.24E-05,0,0,0.000261958,0.000523917,0,0,0.000523917,0,0,0,0.000366742,0,0,0.000157175,5.24E-05,0.027296065,0,0.004400901,0,0.00529156,0,0,0,0,0.000471525,0,0,0.01278357,0,0,0,0,0,0.000209567,0,0,0,0.00497721,0.000209567,0,0.022161681,0.014984021,0,0,0.000157175,0,0,0.000104783,0.000104783,5.24E-05,0,0,0,0,0,0,0,0,0,0.000261958,0,0,0,0,0,0.004610468,0,0.013255095,0.001781317,0.002724367,0,0,0,0.003667418,0,0,0,0,0,0,0,0.003038717,0.008958977,0.000209567,0.000104783,0.018861005,0.07638707,0.259967517,0.003876984,0,0,0,0,0.00094305,0,0.001676534,0,0,0,0,0,0.000261958,0,0.000995442,0,0.000785875,0,0,0,0.000419133,0.000785875,0,0,0,0,0,0,0,0,0.000157175,0,0,0,0,0.000576308,0,0,0,0,0.000157175,0,0.000785875,0,0,0,0,0,0.001152617,0,0.000838267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157175,0,0,0.000261958,0,0,0,0,0,0,0,0,0,0.000261958,0,0.003667418,0,0,0,0,0.000104783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104783,0,0.00094305,0,5.24E-05,0,0.2569288,0,0.021847331,0.011159428,0,0.000104783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041494211,0,0,0,0,0,5.24E-05
0.072114589,0.014323564,0,0,0.003477397,0,0,0,0,8.28E-05,0.112021858,0,0,0.000538169,0,0.000372578,0,0,0,0,0,0,0.006085445,0,0.000248385,0,0.079731744,0,4.14E-05,0.002442457,0,0.000331181,0,0,0.000372578,0.005837059,0,0,0.000413976,0,0,0,0.000289783,0,0,0.000206988,0,0.013578407,0,0.002442457,0,0.040528233,0,0,0,0,0.000124193,0,0,0.00136612,0,0,0,0,0,0.003187614,0,0,0,0.011053154,0.000538169,0.002856433,0.005340288,0.005630071,0,0,0,0,0,0,0.002442457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005961252,0,0,0.16935751,0.004056963,0.001324723,0,0,0.005050505,0,0,0,0,0,0,0,0.002152674,0.043012088,0.000455373,0.002318265,0.000827952,0.015896672,0.089998344,0.000579566,0,0,0,0,0,0,0.006085445,0,0,0,0,0,0,0,0.00240106,0,0.001614506,0,0,0,0.000124193,0.000372578,0,0,0,0,0,0.000413976,0.000124193,0,0.000745156,0,4.14E-05,0,0,0.00016559,0.001241927,0,0,0,0.020119225,0,0,0,0,0,0,0,0,0,0,0,0,4.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455373,4.14E-05,0,0,0,0,0,0,0.000579566,0,0,0,0.000620964,0.000372578,0,0,0,0,0,0,0,0,0,0,0.000331181,0.011632721,0,0,0.002276867,0.016227852,0,0.127877132,0.03510515,0,0,0,0,0,0,0,0,0.000662361,0,0,0,8.28E-05,0,0,0.000413976,0,0,0,0,0,0,0,0,0,0,0.000331181,0.04007286,0,0,0,0,8.28E-05,0.000206988
0.032496103,0.00197471,0,0,0.0037762,0,0,0,0,0,0.038697384,0,0,0,0,0.000485016,0,0,0,0,0,0,0.035683354,0,0,0,0.00876494,6.93E-05,0,0.000207864,0,0.00017322,0,0,0.000796813,0.001281829,0.000450372,0,0,0,0,0,0,0,0,0,0,0.058305907,0,0.01967781,0,0.022137537,0,0,0,0,0.001143253,0,0,0.000935389,0,0,0,0,0,0.000207864,0,0,0,0.002529014,0,3.46E-05,6.93E-05,0.008383856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485016,0,0,0,0,0.001247185,0,0,0.005820197,0,0,0,0,0,0,0,0.008314568,0.013996189,0.003256539,0.000138576,0.0037762,0.035129049,0.302892777,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93E-05,0,0.000103932,0,0.000277152,0,0,0,0,0.000103932,0,0,0,0,0,0,0.00017322,0.000103932,6.93E-05,0,0,0.050337779,0,0,0.000762169,0,0,0,0,0,0,0,0,0.000623593,0,0,0.001004677,0,0.00034644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207864,0,0.000242508,0,0,0,0,0,0,0,0,0,0,0,0.000207864,0,0,0.000900745,0.000242508,3.46E-05,0.000415728,0.00214793,0,0.24690802,0.004226572,0,0,0,0,0,0,0,0,0.010185346,0,0,0,0.000415728,0,0,3.46E-05,0,0,0,0,0,0,0,0,0,0.00034644,0.005127317,0.060315261,0,0,0,0.00034644,0,0
0.038208886,0.001904614,0,0,0.000894002,0,0,0,3.89E-05,0,0.000116609,0,0,0,0,0,0,0,0,0,0,0.000388697,0.005636102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194348,0,0,0.000621915,0.000194348,0.000155479,0,0.000349827,0,0.005169666,0,0.00112722,0,0.002448789,0,0,0,0,0,0,0,0.000583045,0,0,0.000116609,0,0,0.000505306,0,0,0,0.001321569,0.016947176,0.000310957,0.001243829,0.184164496,0,0,0,0.000855133,0,0.002487659,0,7.77E-05,0.000116609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660784,0,0,0,0,0.000116609,0.000621915,0,0,0,0,0,0,0,0,0,0.033389047,0.030745909,0.003187313,0.004392273,0.007346368,0.05185214,0.298752284,0.002176702,0,0,0,0,0,0,0.000349827,0.000116609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006646714,0,0,0.002098962,0,0,0,0,0,0,0,0,0,0,0.000272088,0,0,0,0,0,0,0.004003576,0,0,0,0,0,0.002915225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-05,0,0,7.77E-05,0,0,0,0.000349827,0,0,0,0,0,0,0.000699654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77E-05,0,0.000427566,0.001865744,0,7.77E-05,0.008901154,0,0.027830684,0.000388697,0,0.000310957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082015,0.22385043,0.000116609,0,0,0.000233218,0,0.01065029
0.017783858,0.004494821,0,0,0.00343083,0,0,0,0.000303998,0,0.000412568,0,0,0,0,0.00036914,0,0,2.17E-05,0,0,0.008729073,0.006818231,0,0,0,2.17E-05,0,8.69E-05,0,0,0,0,0,2.17E-05,4.34E-05,0.000347426,0,0.00073828,0,0,0.000434282,0,0.000151999,0,0,0,0.001519988,0,0.000651423,0,0.010357631,0,0,0,0,0,0,0,0.001519988,0,0,2.17E-05,0,0,0.00464682,0,0,0,0.001433131,0.015655875,0.000238855,0.001085706,0.001129134,0,0,0,0.001324561,0,0.003604543,0,0,2.17E-05,8.69E-05,0,0,0,0,0,0,0,0,0.000673137,0,0,0,0,0.007404512,0,0,0,0.000825136,0.000217141,0.00195427,0,0,0,0,0,0,0,0,0,0.002214839,0.015851302,0.000673137,6.51E-05,0.094738671,0.253251688,0.142053721,0.012203331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390854,0,4.34E-05,0,0,0,0,0.000347426,0,0,0,0,0,0,0.000434282,8.69E-05,2.17E-05,8.69E-05,0.000173713,0,0.001997698,0.001150848,0.000173713,0,0,0.000868564,0.000607995,0,0,0,0,0,0,0,4.34E-05,0,0.00036914,6.51E-05,0,0.017979285,0,0,0,0,0,0.000607995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108571,0,0.002084555,0,0.000151999,4.34E-05,0,0,0.000151999,0,0,0.000108571,0,0,0,0,4.34E-05,0.00047771,0,0,0,0.00084685,0,0,0,0.021236402,0,0,0.000716566,0,0.000282283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607995,0.00110742,0,6.51E-05,0.014114173,0,0.047401906,0.005254815,8.69E-05,6.51E-05,0.000173713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586281,0,0,0,0,0,0,0,0,0.009641066,0.242524917,6.51E-05,0,0,2.17E-05,0,0.006948516
